"","V1","V2"
"152","Bra förslag från @socialstyrelsen 

Påminner om @kdriks förslag https://kristdemokraterna.se/ehalsa-patientens-basta/ … #svpol","kdriks"
"153","Slöseri med gemensamma pengar är dåligt. Därför agerar kristdemokratiska kommunalråd runt om i landet och säger stopp till det ”som ska sätta kommunen på kartan”. @kdriks #svpol","kdriks"
"154","@skyttedal i Linköping och @kommunalradet i Jönköping är goda exempel på kommunalråd som agerar mot slöseri.","kdriks"
"155","Vi tillförde pengar och halverade köerna. Pengar på rätt sätt.","kdriks"
"156","KD-kritik mot sen vårdsatsning: ”Riktigt dåligt skött”
https://omni.se/kd-kritik-mot-sen-vardsatsning-riktigt-daligt-skott/a/zL1GwK … @AckoAnkarberg @kdriks","kdriks"
"157","Nu?
Tror regeringen att planeringen för sommaren görs nu? 
Staten tar inte ansvar för hälso- och sjukvården. Det här är riktigt dåligt skött. @kdriks #svpol","kdriks"
"158","(S) vill strypa äldres valfrihet i äldreomsorgen & är passiva inför den äldreboendebrist som minskar otrygga äldres makt över tillvaron

Inför istället obligatoriska äldreråd:  ”himla viktigt att deras åsikter och perspektiv är med när vi fattar beslut”.","kdriks"
"159","Hälso- och sjukvården är inte vilken produktionsapparat som helst. Hur ska vi dra nytta av digitaliseringen?

Skriver om detta i Ny Teknik idag.  https://www.nyteknik.se/opinion/digitaliserad-sjukvard-kravs-mer-an-nytt-it-system-6919554 … @kdriks","kdriks"
"160","Eget ägande kan lyfta utsatta områden. Barometern skriver idag en intressant analys av @BuschEbba tal under #järvaveckan","kdriks"
"161","Polisens arbete behöver renodlas för att klara av huvuduppgiften. Passhanteringen borde kunna ligga på exempelvis Skatteverket istället. 
Bokningstiderna är på många håll nu slut och familjer som upptäckt att man saknar ett giltigt pass för någon familjemedlem får stora problem.","kdriks"
"162","Idag voterar riksdagen om ett skriftlighetskrav vid telefonförsäljning. Kristdemokraterna föreslår att detta ska gälla alla aktörer som ringer till dig – även lotteriverksamhet. @CarolineSzyber skriver i @SVTOpinion #svpol","kdriks"
"163","","kdriks"
"164","","kdriks"
"165","”Det är oerhört allvarligt, det skaver mot människovärdesprincipen och det hotar tilliten till vården, särskilt för äldre och funktionsnedsatta som kanske inte kan föra sin egen talan, och deras anhöriga.” @jakobforssmed i Ekot idag.","kdriks"
"166","”Miljöpartiet, hur mycket kan bensinpriset öka? Ni brandskattar svenska barnfamiljer på landsbygden till förmån för elcyklar i städerna.” @andreas_carlson #Pldebatt","kdriks"
"167","Alla barn är inte lika starka som Pippi - därför behöver barns rättigheter i lagen stärkas. 
När partiledardebatten är klar  debatterar och beslutar vi om att göra barnkonventionen till lag. #svpol #barnkonventionen","kdriks"
"168","Vi vill genomföra reformer för att Sverige inom tio år ska vara bland de tio bästa i kunskapsmätningen Pisa, skriver vi i @alliansswe på @DNDebatt #utbpol #svpol","kdriks"
"169",".@kdriks @andreas_carlson:”Stefan Löfvén har höjt skatterna med 60 miljarder samtidigt som vårdköerna har ökat” #pldebatt","kdriks"
"170","”Stefan Löfvén du har höjt skatterna med 60 miljarder i en högkonjunktur och vi ser att vårdköerna har fördubblats. Det är det väljarna kan räkna med, med dig som statsminister. Högre skatter och längre vårdköer.”
@andreas_carlson #pldebatt","kdriks"
"171","”Tack Stefan Löfvén att du nämner Alliansens skattesänkningar. De ledde till att en arbetare fick en hel månadslön extra i plånboken varje år men det ledde också till att skatteintäkterna ökade med 100 miljarder när fler kom i arbete.” @andreas_carlson #pldebatt","kdriks"
"172","Är statlig sjukvård lösningen på vårdkrisen? @kdriks ordf @BuschEbba intervjuas av @dagenssamhalle under @Almedalsvecka. #almedalen2018 #almedalen","kdriks"
"173","""Kan du nämna en enda vårdkö som kortats under din tid
som statsminister, Stefan Löfven?"" @andreas_carlson #pldebatt #svpol","kdriks"
"174","""Efter den förra partiledardebatten i riksdagen öppnade Löfven för att skicka militären till förorten. Det ska bli intressant att se vad han plockar fram ur utspelstombolan idag. Kanske en sjukvårdskatapult för att kasta bort vårdfrågan från den här valrörelsen?""@andreas_carlson","kdriks"
"175","""Vi kristdemokrater rensade upp Görans Perssonsvårdköer. Nu står vi redo att rensa upp Stefan Löfvens."" @andreas_carlson #pldebatt","kdriks"
"176","""1800-talsmodellen med landsting är inte anpassad för dagens behov av avancerad sjukvård. Vilket landsting du bor i ska inte avgöra din möjlighet att få bra vård."" @andreas_carlson #pldebatt #svpol","kdriks"
"177","Fire at will, från @andreas_carlson. ""Minns ni innovationskatapulten, industrikanslern, Global Deal? Militären i förorten? Vi får se vad S drar upp ur tombolan idag. En sjukvårdskatapult kanske?""","kdriks"
"178","”KD:s besked är tydligt. Avskaffa landstingens ansvar för sjukvården. Vilket landsting du bor i ska inte avgöra vilken vård du får”, säger Andreas Carlson i partiledardebatten. 
https://www.expressen.se/nyheter/val-2018/sista-partiledardebatten-i-riksdagen-infor-valet/ …","kdriks"
"179",".@kdriks @andreas_carlson i dagens partiledardebatt:” vårdköerna har fördubblats under tre år med nuvarande regering” #pldebatt","kdriks"
"180","""Vad har den här regeringen egentligen åstadkommit på
vårdområdet? 

Överbeläggningarna på sjukhusen – upp.

Andelen som får operation i tid – ner.

Väntetiderna på akuten – upp.

Chansen att få träffa en läkare – ner.""

@andreas_carlson #pldebatt","kdriks"
"181","""Sommaren står för dörren och för de flesta innebär det semester. Men för den som arbetar i vården är det annorlunda. I Växjö begränsas barnmorskornas semester i år igen. I Gällivare talas det om den värsta vårdsommaren någonsin."" @andreas_carlson #pldebatt","kdriks"
"182","”I Sverige ska den som vill sluta vandra kunna hitta hem” - @BuschEbba @kdriks #Järvaveckan","kdriks"
"183","Busch Thor i Järva: Låt staten ta över sjukvården

https://omni.se/busch-thor-i-jarva-lat-staten-ta-over-sjukvarden/a/RxwJ72 … @kdriks #järvaveckan","kdriks"
"184","Alliansens vallöfte: Tio års grundskola och ordningsbetyg 
https://omni.se/alliansen-tio-ars-grundskola-och-ordningsbetyg/a/zLydq1 …
#svpol @Centerpartiet @liberalerna @kdriks @nya_moderaterna","kdriks"
"185","Ebba Busch Thor talar på politikerveckan i Järva – ger förslag för att öka kvinnors trygghet • Se talet direkt i Expressen TV

https://www.expressen.se/nyheter/busch-thor-talar-ger-forslag-for-att-oka-kvinnors-trygghet-/ …","kdriks"
"186","""Varje skoldag bör också innehålla någon form av fysisk aktivitet."" Bra att @nya_moderaterna @Centerpartiet @liberalerna @kdriks ser daglig rörelse som en del viktig del i det reformpaket för skolan som @alliansswe presenterar idag på @DNDebatt #svpol","kdriks"
"187","Att kopiera någons förslag är det den ultimata komplimangen eller brist på egna förlag. S-gruppen har rakt av kopierat KD:s förslag till bospar. Känns som att läsa sin egen budgettext.","kdriks"
"188","KD vill göra det obligatoriskt för kommuner att erbjuda SFI till föräldralediga • Se Ebba Busch Thors tal från Järvaveckan i Expressen TV.

https://www.expressen.se/nyheter/busch-thor-talar-ger-forslag-for-att-oka-kvinnors-trygghet-/ …","kdriks"
"189","Idag kl 9 inte bara partiledardebatt utan jag @LisaofSweden kör liva på instagram. Ställ era frågor!! Redan nu!","kdriks"
"190","KD: ”Avskaffa landstingens sjukhusansvar. Låt staten ta över sjukvården.” Dags för en jämlik vård av god kvalitet för alla, oavsett vart i landet man bor. #vårdpol","kdriks"
"191","Igår höll <U+2066>@BuschEbba<U+2069> sitt tall i Järva om hur vi ska ha en vård, äldreomsorg och polis man kan lita på. Och hur kvinnors trygghet i utsatta områden ska stärkas. Se talet här om du missad.  https://www.svtplay.se/video/18143583/jarvaveckan/jarvaveckan-12-jun-19-00?cmpid=del:tw:06-13-2018:jarvaveckan:pla:lp-app …","kdriks"
"192","KD vill att kommuner ska erbjuda ”SFI med baby”. https://www.dn.se/nyheter/politik/kd-vill-gora-sfi-med-baby-obligatoriskt/ …","kdriks"
"193","Vi måste stoppa våldet mot kvinnor och stoppa hedersvåldet. Många kvinnor är rädda för att röra sig ute på kvällen och många får se sin frihet begränsad, säger @BuschEbba #Järvaveckan #svpol","kdriks"
"194","Vi ska inte ha några områden i Sverige där kriminella får sätta agendan. Alla barn har rätt att växa upp i trygghet. Tryggheten ska gälla alla alltid @BuschEbba  #Jaervaveckan","kdriks"
"195","Vi har en plan för att bygga bort äldreboendebristen, säger @BuschEbba . Vi är de äldres röst, vi har varit de äldres röst och om vi får ett maktskifte så kommer de äldre åter har en röst i regeringen. #välfärdslöftet","kdriks"
"196","Vi behöver en ny regering som kan återupprätta välfärdslöftet. Vården, äldreomsorgen och polisen. Det är KD:s prioriteringar, säger @BuschEbba i sitt Järvatal. #välfärdslöftet #svpol","kdriks"
"197","Snart börjar @BuschEbba tala i Järva. Se talet här https://www.tv4play.se/program/nyheterna/10002562 …","kdriks"
"198","Klockan 19:00 talar @BuschEbba på Järva. Ni kan se talet live här: https://www.tv4play.se/program/nyheterna/10002562 …","kdriks"
"199","Hanteringen av ”behandlingsbegränsningar”, som @sr_ekot granskat, skaver mot - och står i vissa fall i strid med - människovärdesprincipen. Kan skada tillit t vården, särskilt hos äldre & funktionsnedsatta samt anhöriga. Jag kräver åtgärder fr @strandhall https://www.riksdagen.se/sv/dokument-lagar/dokument/skriftlig-fraga/_H5111475 …","kdriks"
"200","Välkomna till Spånga IP i Järva kl 19.00 ikväll! @BuschEbba kommer tala om ett Sverige man kan lita på och att det måste vara möjligt för vanliga människor att förverkliga drömmen om ett bättre liv för sig och sin familj. #Järvaveckan","kdriks"
"201","”Det finns ett stort hot mot vårt jämställda land”, skriver @BuschEbba som föreslår åtgärder mot ökad otrygghet för kvinnor. https://www.svd.se/det-finns-ett-stort-hot-mot-vart-jamstallda-land …","kdriks"
"202","Den ökande otryggheten för kvinnor är det mest akuta hotet mot jämställdheten. Särskilt drabbade är kvinnor i socialt utsatta områden, skriver @BuschEbba i @SvDDebatt #välfärdssveket","kdriks"
"203","Nu på tisdag är det Ebba Busch Thor tur att tala under Järvaveckan. Talet hålls den 12 juni klockan 19.00 på Spånga IP. Välkomna!","kdriks"
"204","Hanteringen av ”behandlingsbegränsningar”, som @sr_ekot granskat, riskerar att skada tilliten till sjukvården, särskilt hos äldre & personer med funktionsnedsättning & deras anhöriga. Jag avser att ställa riksdagsfråga till ansvarigt statsråd om åtgärder.","kdriks"
"205","Idag har jag haft äran att få närvara på Prinsessan Adriennes dop.","kdriks"
"206","Ska strax debattera med Morgan Johansson om barn jag unga som begår brott. Kommer att nämna exempel i Stockholm som stärker min tes om att fler insatser behövs, inte minst för dem under 15 år #sthlmpol #08pol #svpol @DN_Sthlm @StockholmDirekt @svtstockholm","kdriks"
"207","Vänsterns förslag är kvinnofientligt och slår undan fötter på de små företag som är med och utvecklar välfärden. Utförare där de äldre vet vilka som kommer hem till dem och skapar trygghet - @BuschEbba i #aktuellt","kdriks"
"208","Vänsterns förslag hotar hundratusentals barns, elevers och äldres trygghet. Det förslaget har vi stoppat, säger @BuschEbba i #aktuellt","kdriks"
"209","Snart i debatt hos @svtnyheter i #aktuellt i debatt med @jsjostedt om vinsttaket i välfärden som röstades ner i riksdagen idag. #svpol #välfärdslöftet","kdriks"
"210","Ikväll kommer partiledare Ebba Busch Thor att debattera frågan om vinstförbud i Aktuellt kl. 21:00 i SVT 2. 

Kvalitet i välfärden – oavsett verksamhetsform – måste vara det avgörande.","kdriks"
"211","”Vi i konstitutionsutskottet har vridit och vänt på varje sten under nästan ett års tid. Det är en allvarlig säkerhetsbrist som skett” kommenterar Kristdemokraternas Tuve Skånberg KU:s betänkande kring Transportstyrelsen.","kdriks"
"212","@MikaelOscarsson kommentera problemen med helikopterbaserna.","kdriks"
"213","","kdriks"
"214","Viktig rapport fr pensionsmyndigheten! Och viktigt att nu agera för bättre ekonomi för äldre:

Avskaffa skillnaden i beskattning mellan arbete & pension. Höj BTP & garantipension. Ta bort den särskilda löneskatten som gör det dyrare för äldre att jobba!","kdriks"
"215","Se Ebba Busch Thor som möter Isabella Lövin i duell http://www.expressen.se/tv/nyheter/live/live-tv-expressen-sander-live-i-samarbete-med-cnn/ …","kdriks"
"216","Ska vi stå upp för de allra mest utsatta, de som flytt från hedersförtryck och som idag möter samma förtryck här, då behövs fler poliser, säger @BuschEbba i @ExpressenTV","kdriks"
"217","Vi behöver stärka både det förebyggande arbetet och få fler poliser och skärpta straff för att öka tryggheten i hela Sverige, säger @BuschEbba i @ExpressenTV","kdriks"
"218","Nu debatt mellan @BuschEbba och @IsabellaLovin i @Expressen #svpol #välfärdslöftet","kdriks"
"219","Många bra förslag som bekräftar @kdriks förslag. Nu krävs nationell styrning genom lagstiftning och pengar. Är regeringen redo för det? Eller blir det återigen upp till 21 landsting att göra det!","kdriks"
"220","KDs utrikespolitiska talesperson, @SofiaDammKD följer upp EPs brådskande resolution om Ahmadreza Djalali med riksdagsfråga till @margotwallstrom Mycket bra.","kdriks"
"221","Ikväll kl. 18:00 kommer @BuschEbba att debattera med Isabella Lövin i Expressen TV:s program Bara Politik. Debatten modereras av @niklassvensson. Missa inte det!","kdriks"
"222","På måndag klockan 18.00 är succén  i @ExpressenTV tillbaka: #Duellen2018 - @buschebba vs. @isabellalovin.","kdriks"
"223","Tack till ambulanssjukvården i Halland för dagens studiebesök. Era insatser är livsavgörande för så många människor #välfärdslöftet","kdriks"
"224","Alldeles strax hör du @BuschEbba debattera utanförskapsområden med @DanielBernmar i @P4Goteborg https://sverigesradio.se/sida/avsnitt/1085006?programid=2240 … #svpol","kdriks"
"225","Näst sista stoppet på vår förvalsturné! Ikväll blir det ”Tuffa frågor - ärliga svar” med @BuschEbba och Bert Karlsson i #göteborg. Välkomna till Irish Embassy https://www.facebook.com/events/1360848827348361/?ti=icl …","kdriks"
"226","En stor majoritet av väljarna vill att föräldrarna själva ska bestämma hur de delar upp föräldradagarna sinsemellan. Ändå vill partier kvotera mer, skriver @CarolineSzyber och Michaela Hollis. Politisk prestige sätts framför väljarnas vilja  #svpol | SvD","kdriks"
"227","På initiativ från @Ladaktusson antar idag EU-parlamentet en brådskande resolution med krav på att Djalali och ytterligare fyra fängslade EU-medborgare i Iran ska friges. #svpol  https://sverigesradio.se/sida/artikel.aspx?programid=83&artikel=6966506 … via @sr_ekot","kdriks"
"228","Hallå @Studentafton och alla studenter i Lund! Hoppas att ni är taggade inför kvällens Partiledarafton med @BuschEbba  https://www.facebook.com/events/597327557301357/?ti=icl …","kdriks"
"229","Ikväll är vi i #malmö! Välkomna på ”Tuffa frågor - ärliga svar” med @BuschEbba och Bert Karlsson som utfrågare. 
https://www.facebook.com/events/2083035491944171?name=Tuffa+fr%C3%A5gor%2C+%C3%A4rliga+svar+med+Ebba+Busch+Thor+%26+Bert+Karlsson&event_id=2083035491944171 …","kdriks"
"230","Välkommet besked att Moderaterna ansluter sig till @kdriks förslag att förstärka Tullen genom ökade befogenheter för att stoppa stöldgods, fler tulltjänstemän och att flytta Tullen från finansdepartementet till justitiedepartementet.","kdriks"
"231","Litet steg i rätt riktning. Det krävs dock mer än fast läkare. Det behövs också listtak och fler läkare i primärvården. Det kostar pengar.
@kdriks","kdriks"
"232","Idag är det så många sjuka som sviks när välfärden inte fungerar. 19.00 blir det en hel timmas debatt om vården med @strandhall där det är väljarna som ställer frågorna! Titta gärna! #svpol https://www.expressen.se/nyheter/val-2018/vard/expressen-och-vk-tar-politikerna-till-valjarna/ …","kdriks"
"233","Alldeles strax dags för vårddebatt mellan @BuschEbba och @strandhall i @ExpressenTV  #välfärdslöftet #svpol","kdriks"
"234","”För att fler unga ska få känna hopp om en bättre och ljusare framtid behövs nya reformer, men också ett ledarskap som förstår att solidariteten inte börjar i riksdagen, utan med oss själva”

Skriver om ungas psykiska ohälsa med @BuschEbba på @metrodebatt https://www.kdu.se/sa-stoppar-vi-ungas-psykiska-ohalsa/ …","kdriks"
"235","""Regeringens besked idag om en nationell demensstrategi är mycket välkommet. Men arbetet mot demens har sinkats flera år pga att regeringen aktivt valde bort en nationell demensplan &  de avsatta pengarna, vid sitt tillträde.""  skriver @jakobforssmed","kdriks"
"236","Förlorade år för arbetet mot demens.

Regeringens besked idag om en nationell demensstrategi är mycket välkommet - men arbetet mot demens har sinkats flera år pga att regeringen aktivt valde bort en nationell demensplan - och de avsatta pengarna - vid sitt tillträde. Läs hur här:","kdriks"
"237","""Den nationella demensstrategin blir ytterligare ett bevis på de förlorade år som den här regeringen i mångt och mycket representerar på äldreområdet"", skriver @jakobforssmed, äldrepolitisk talesperson för @kdriks.","kdriks"
"238","Missa inte kvällens vårddebatt mellan @BuschEbba och @strandhall  ikväll kl.19.00, live från Umeå. Debatten sänds på @ExpressenTV #välfärdslöftet","kdriks"
"239","”Vi har 61 utsatta områden idag i Sverige. 23 av dessa bedömer polisen är särskilt utsatta. I de här områdena är det mycket högre grad av kriminalitet. Det drabbar de särskilt utsatta” @buschebba #svpol","kdriks"
"240","”Idag presenterar vi nya förslag för att stärka tryggheten i utanförskapsområden. Det måste råda en nolltolerans mot brott. För att klara att vända trenden i utanförskapsområdena behövs decennielånga perspektiv” forsätter @andreas_carlson #svpol","kdriks"
"241","”Det finns idag bostadsområden där det finns andra än ordningsmakten som styr vilka lagar och regler som gäller i området. Så ska det inte vara.” fortsätter @buschebba #svpol","kdriks"
"242","”Vi har 61 utsatta områden idag i Sverige. 23 av dessa bedömer polisen är särskilt utsatta. I de här områdena är det mycket högre grad av kriminalitet. Det drabbar de särskilt utsatta” @buschebba #svpol","kdriks"
"243","Nu presskonferens om @kdriks förslag för att kunna återta utanförskapsområden. Tune in! https://www.svtplay.se/video/18023563/forum/forum-24-maj-09-00 …","kdriks"
"244","Kriminella personer ska kunna portas från områden de begått brott i, föreslår Kristdemokraterna 
https://omni.se/just-nu-kd-presenterar-integrationssatsningar/a/Kv7qKG … @kdriks @BuschEbba","kdriks"
"245","""En stor grupp personer som fått lagakraftvunna avslagsbeslut på sina asylansökningar väljer att avvika. En anledning är att incitamenten för dessa är för små att faktiskt följa de beslut som fattats av myndigheterna. Därför föreslår vi idag att öka återetableringsstödet"". #svpol","kdriks"
"246","""Det finns flera anledningar till att polisen inte lyckas verkställa många utvisningar. Polisen har för små resurser för att rent faktiskt kunna prioritera genomförandet av inre utlänningskontroller""","kdriks"
"247","”Har man inte rätt att vistas i Sverige, så saknar man laglig rätt att försörja sig. Det säger sig självt att det är en grogrund för kriminalitet. ” fortsätter @buschebba #svpol","kdriks"
"248","”Vi måste få till ett system med anonyma vittnen. Vittnen hotas idag till tystnad och vågar inte vittna mot gängkriminella.” @andreas_carlson #svpol","kdriks"
"249","”För att klara det behövs fler poliser, vi föreslår 10 000 fler poliser. Dessa poliser måste arbeta ute där människor är. Polisen behöver finns under längre perioder i samma område och inte förflyttas från område till område.” fortsätter @andreas_carlson #svpol","kdriks"
"250","”Idag presenterar vi nya förslag för att stärka tryggheten i utanförskapsområden. Det måste råda en nolltolerans mot brott. För att klara att vända trenden i utanförskapsområdena behövs decennielånga perspektiv” forsätter @andreas_carlson #svpol","kdriks"
"251","”Vi har en situation idag där var tredje elev med utländsk bakgrund lever under hedersrelaterade normer. Så ska det inte vara. Tryggheten måste gälla alla överallt alltid” @buschebba #svpol","kdriks"
"252","”Vi har 61 utsatta områden idag i Sverige. 23 av dessa bedömer polisen är särskilt utsatta. I de här områdena är det mycket högre grad av kriminalitet. Det drabbar de särskilt utsatta” @buschebba #svpol","kdriks"
"253","”Det finns idag bostadsområden där det finns andra än ordningsmakten som styr vilka lagar och regler som gäller i området. Så ska det inte vara.” fortsätter @buschebba #svpol","kdriks"
"254","”Idag kommer vi presentera förslag för att återta utanförskapsområden genom nolltollerans för brott” inleder @buschebba presskonferensen #svpol","kdriks"
"255","Om 10 minuter börjar presskonferens med @BuschEbba  & @andreas_carlson. Presskonferensen kommer handla om nya förslag för insatser i utsatta områden och för en förbättrad integration. #svpol

Följ presskonferensen via SVT Forum:","kdriks"
"256","Glad över lunchen med ekonomen Abdulla Ahmad Miri f Syrien och samtal om vägen till och in i Sverige, våndorna att inte få återförenas med sin fru (som efter år nu kanske ljusnar!), om ett hårdnande samhällsklimat, men också om vardag och cykelpendling! #10000luncher #welcomeapp","kdriks"
"257","Hjälp! Vad ska jag fråga @BuschEbba när jag modererar @Studentafton nästa vecka? Inga töntiga svar nu please.","kdriks"
"258","Strax intervju i P4 Örebro. Tune in! 
https://sverigesradio.se/sida/default.aspx?programid=159&playchannel=221 …","kdriks"
"259","Att @socialdemokrat lovar bättre hemtjänst är bra, men det måste ses i ljuset av att de varit passiva kring just det de vill ändra under en hel mandatperiod, skriver @jakobforssmed @kdriks","kdriks"
"260","Pa(s)sivitet kring äldreomsorgen i allmänhet och äldreboendebristen i synnerhet har präglat den här mandatperioden. Alla nya löften inför nästa måste ses i det ljuset. 

Jag replikerar (s) i Aftonbladet:","kdriks"
"261","”Vi vill inte detaljstyra sjukvården men vi kommer se till att vårdköerna kortas”, säger @jakobforssmed i Studio Ett.","kdriks"
"262","Staten ska ta över ansvaret för sjukvården så att man slipper hamna i en vårdkarusell, säger @jakobforssmed","kdriks"
"263","”Vi vill förlänga arbetslivet i båda ändar så att man kan ta det lite lugnare under småbarnsåren”, säger @jakobforssmed","kdriks"
"264","Dags att skruva in rätt frekvens. Strax en längre intervju i Studio Ett med @jakobforssmed om vår ekonomiska politik. 

https://sverigesradio.se/sida/kanal.aspx?programid=3632&playchannel=132 …","kdriks"
"265","Bra möte med @jakobforssmed om Bris valmanifest och vår senaste årsrapport. #psykbryt #bättrebarndom #barnrätt","kdriks"
"266","Vi går till val för ett återupprättat välfärdslöfte. Det är vår prioritering. Sjukvården. Äldreomsorgen. Polisen. Det är när man är som svagast som man ska vara säker på att välfärden är som starkast. Du ska kunna lita på Sverige.","kdriks"
"267","”Bekämpa utanförskap med möjlighet till egen bostad”, skriver @BuschEbba  @jakobforssmed @CarolineSzyber @kdriks","kdriks"
"268","Lyssna till Ebba så vet du varför kristdemokraterna är ditt val. Otroligt stolt över tydliga besked och prioriteringar. Ebba Busch Thor (KD): Böneutrop riskerar underlätta för de som vill skapa parallellsamhällen  https://www.svt.se/nyheter/ebba-busch-thor-kd-boneutrop-riskerar-underlatta-for-de-som-vill-skapa-parallellsamhallen?cmpid=del:tw:20180521:ebba-busch-thor-kd-boneutrop-riskerar-underlatta-for-de-som-vill-skapa-parallellsamhallen:nyh:lp … via @svtnyheter","kdriks"
"269","Bryt utanförskapet i förorterna! Låt familjer få möjlighet att äga sin egen bostad i de 61 områden i Sverige som polisen identifierat som utsatta. Skriver med @jakobforssmedoch @CarolineSzyber #svpol #välfärdslöftet","kdriks"
"270","Kreativa förslag från @kdriks om att underlätta för eget boende. En utveckling på temat Bostad Först, en framgångsrik modell där Helsingborg ligger i framkant.","kdriks"
"271","Skriver på @svtopinionlive om bostäder ihop med partiledare @BuschEbba & @jakobforssmed https://www.svt.se/opinion/bekampa-utanforskapet-med-mojlighet-till-egen-bostad … 
Vi lyfter vikten av att få möjlighet att få äga sitt eget boende.","kdriks"
"272","Bekämpa utanförskap med möjlighet till egen bostad! En egen bostad är inte svaret på allt men kan bidra till att skapa mer långsiktighet och ett starkare lokalt ägarskap genom en ny drivkraft hos hushåll i utanförskapsområden #svpol #bopol","kdriks"
"273","KD: ”Bekämpa utanförskap med möjlighet till egen bostad” https://www.svt.se/opinion/bekampa-utanforskapet-med-mojlighet-till-egen-bostad?cmpid=del:tw:20180522:bekampa-utanforskapet-med-mojlighet-till-egen-bostad:nyh:lp … via @svtnyheter","kdriks"
"274","STATSMINISTER FÖR EN DAG 
- CHRISTIAN CARLSSON, KD 

Vad är det första KDU skulle göra om vi fick leda Sverige? Vilken är vår vision? Hur skulle det märkas? Och varför ska man rösta på Kristdemokraterna? 

Lyssna här: https://aca.st/ca6b9c  
Och kryssa mig, 9 september!","kdriks"
"275","Kolla på SVT1 Talet med nationen med @BuschEbba fokus på välfärdslöftet! Minskade vårdköer, bygg fler äldreboenden, mer trygghet. Dags få från välfärds(s)vek till välfärdslöfte","kdriks"
"276","Vi lovar inte allt till alla, men det vi lovar håller vi. Se @BuschEbba #taltillnationen . https://www.svt.se/nyheter/ebba-busch-thor-kd-boneutrop-riskerar-underlatta-for-de-som-vill-skapa-parallellsamhallen …","kdriks"
"277","Missa inte @BuschEbba alldeles strax (07.30 - 08.00) i @p5sthlm när hon blir intervjuad av @tittischultz och @FarzadNouri","kdriks"
"278","Om du missade Lars Adaktussons från @kdriks EU-tal, där han bland annat pratar om myter och sanningar i EU-samarbetet, har du chansen att se det i efterhand på vår FB-sida","kdriks"
"279","Just nu pågår en aktuell debatt om läget inom LSS:en i Riksdagen på initiativ av KD och @EmmaHenriksson. 

Följ debatten här:
http://www.riksdagen.se/sv/webb-tv/video/pagaende-sandning_1100180521423928421/?did=H5C120180521ad …","kdriks"
"280","För tredje gången håller riksdagen på Kristdemokraternas initiativ aktuell debatt om LSS sedan nedmonteringen tog fart hösten 2015. 
Kan ses på svt Forum eller här http://www.riksdagen.se/sv/webb-tv/video/pagaende-sandning_1100180521423928421 … #svpol #välfärdssveket","kdriks"
"281","Jag deltar i ett längre samtal när Vetenskapsradion följer upp sin programserie ”Det goda åldrandet” med ett program om politikens möjligheter att bidra till bättre livsvillkor för äldre. Lyssna gärna!","kdriks"
"282","Ser fram emot att läsa förslagen som unga bedömer behövs för att förbättra den psykiska hälsan.","kdriks"
"283","Boendebristen drabbar äldre m stora behov. Kommunerna måste prioritera detta högre, men nu krävs också nationellt reformprogram m mer resurser, starkare drivkrafter f kommunerna (både belöningar & högre viten) + kraftigt höjt bostadstillägg f pensionärer.","kdriks"
"284",".@Ladaktusson om Kristdemokraternas EU-politik. Live nu i #Europahuset 
http://facebook.com/EUkommissionen/ 
@kdriks @BuschEbba #eupol #svpol","kdriks"
"285","""Jag tycker att det är ett skrämmande exempel på maktfullkomlighet"" Hör @andreas_carlson i @P4Vasterbotten med anledning av att Åsa Åsberg i Vindeln inte får vara aktiv i LO samtidigt som hon kandiderar för KD i kommunfullmäktige.","kdriks"
"286","Märkligt att ingen på @LOSverige kan ta debatt idag i @SR_StudioEtt. 

Vi kanske kan ta debatten här istället? Eller någon annan dag? Säg en tid så kör vi. Funkar inte att försöka ducka debatt när ni sparkar en kristdemokrat pga ”fel” partibok.","kdriks"
"287","KD:s gruppledare @andreas_carlson intervjuas i P4 Västerbotten idag kl. 15:10. Med anledning av att Åsa Åsberg fått lämna sina fackliga uppdrag för LO på grund av att hon kandiderar för KD i kommunvalet & därmed är ”felansluten”.","kdriks"
"288","Politisk obundna fackföreningar nej skulle inte tro det. Helt oacceptabelt av LO","kdriks"
"289","Ikväll kl 19 börjar Dröm om demokrati på Barnkanalen som @URofficiell gjort. Jag är med & talar om vikten av att rösta","kdriks"
"290","Skriver om de tragiska händelserna i Gaza och förringandet av terrorstämplade Hamas ansvar.","kdriks"
"291","Ny rapport från AF visar att allt fler äldre arbetar. Gott så, men tyvärr visar den också att det blir allt svårare för äldre arbetslösa att få ett nytt jobb. Den särskilda löneskatt som regeringen lagt på äldre som arbetar måste tas bort för att vända utvecklingen.","kdriks"
"292","Bra att #aktuellt tar upp den helt oacceptabla situation för butiksägare i vissa utsatta områden såsom Husby. Känslan att polisen inte är närvarande, att brott inte utreds är mycket olyckligt. Utsatts områden måste prioriteras","kdriks"
"293","Kristdemokraterna (@kdriks) vill skapa en cybersäkerhetsmyndighet.

Se hela intervjun här: https://www.pwc.se/sv/cyber-security/riksdagspartier-cybersakerhet.html?utm_source=twitter&utm_medium=social&utm_campaign=almedalen2018&utm_content=kampanjsida …","kdriks"
